BakeryRank,BusinessName,BusinessNameClean,BusinessType,Address,PostCode,LocalAuthorityName,FHRSIDRep,StoreCount,BakeryScore,LocationMatch,AIClass,V2ManualVerdict,AIReason,V2ManualNote,ReviewFlags,ManualClass,ManualReason,ManualSourceURL
4866,Mr. Flavour Ltd,mr flavour ltd,Takeaway/sandwich shop,"Swiss Cottage Market, Eton Avenue, London",NW33EP,Camden,1775467,1,0.1027579123828145,YES,BAKERY_CAFE,NOT_BAKERY,"Mr. Flavour Ltd operates as a takeaway/sandwich shop at Swiss Cottage Market, which is a farmers' market known to have stalls selling bread and cakes.",Insufficient physical evidence for this business,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
4869,Guleryuz Market Ltd,guleryuz market ltd,Retailers - other,"54 Monmouth Road, LONDON",N9 0LR,Enfield,1204487,1,0.1027081456065084,YES,GROCER_BAKERY,,Identified as a grocery/off-licence with no evidence of substantial bakery provision.,,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,There is no evidence of baked goods being sold here,https://share.google/7h6zrWGVN901M6MeA
4898,The Maharaja Sweets & Savoury,the maharaja sweets and savoury,Restaurant/Cafe/Canteen,"66 North Road, Southall",UB1 2JL,Ealing,1108951,1,0.1017683141699577,YES,BAKERY_CAFE,,"The Maharaja Sweets & Savoury is a vegetarian restaurant offering a substantial range of Indian sweets and savouries, including jalebi, halwa, paratha, and puri, available for dine-in, takeaway, and delivery.",,FP_CAFE_WEAK_EVIDENCE,NON_BAKERY,This is mainly an indian breakfast establishment with only one bread product,https://share.google/NCT3foPVfQXBJYUJI
4922,Simply Fresh And More Ltd,simply fresh and more ltd,Retailers - other,"13 Leigham Hall Parade, Streatham High Road, London",SW16 1DR,Lambeth,1770372,1,0.1009679188126985,YES,GROCER_BAKERY,NOT_BAKERY,"Simply Fresh And More Ltd is a retailer (likely a convenience store or grocer) with an FHRS type of ""Retailers - other"". While specific bakery evidence for this location is limited, ""Simply Fresh"" is a known grocery brand, and the Just Eat menu for this location lists ""Groceries"" as a category, implying a retail food offering where substantial bakery provision is plausible.",Convenience store,FP_V2_MANUAL_NOT_BAKERY; FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,,
4940,MY VILLAGE LTD,my village ltd,Retailers - other,"My Village Ltd, 112 Lewisham High Street, London",SE13 6JG,Lewisham,1857803,1,0.1004862399153256,YES,GROCER_BAKERY,NOT_BAKERY,"MY VILLAGE LTD is registered with a nature of business that includes ""Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"" at the supplied address.",Convenience store,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
5009,Rustic Shop Costan Ltd,rustic shop costan ltd,Retailers - other,"281 High Road Leytonstone, Leytonstone, London",E11 4HH,Waltham Forest,1048692,1,0.0985460751454176,YES,GROCER_BAKERY,NOT_BAKERY,"Rustic Shop is a Romanian grocery store that also offers patisserie, cofetarie (confectionery), and catering, indicating substantial bakery provision.",Mainly serves as a deli,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
5110,Tesco Stores Limited,tesco stores limited,Retailers - other,"41-45 STRUTTON GROUND, LONDON",SW1P 2HY,Westminster,1496920,18,0.0955737360478538,YES,GROCER_BAKERY,,Tesco Stores Limited at this location is a Tesco Express supermarket. Supermarkets can qualify as GROCER_BAKERY if there is affirmative evidence of substantial bakery provision. Tesco Express stores typically have a fresh bakery range.,,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,This is a tesco express and unlikely to have an instore bakery,https://share.google/Mjjt3TAtxQIOSu8Ac
5153,Mori Homemade London,mori homemade london,Restaurant/Cafe/Canteen,"Mori Homemade London, Ground Floor, 343 Caledonian Road, London",N1 1DW,Islington,1881792,1,0.09421894709775,YES,BAKERY_CAFE,BAKERY,"Mori Homemade London operates as a cafe and hosts events. While the name includes ""Homemade,"" and events mention ""homemade treats,"" there is no affirmative evidence of substantial and persistent bakery provision beyond general cafe offerings. However, one search result mentions the owner stating they will be doing crepes in the future, which could indicate a move towards more baked goods. Given the ""homemade treats"" and the cafe setting, it's more likely to be a BAKERY_CAFE than a NON_BAKERY, assuming these treats are a substantial part of their offering.",There is sufficient evidence that it is serving baked goods,FP_CAFE_WEAK_EVIDENCE,BAKERY_CAFE,There is sufficient evidence of a range of baked goods being sold alongside sweets,https://share.google/OT7kyWjuad3AsyeMf
5182,Bakers Arms Food Centre,bakers arms food centre,Retailers - other,"790 High Road Leyton, Leyton, London",E10 6AE,Waltham Forest,690016,1,0.0932615332405561,YES,GROCER_BAKERY,NOT_BAKERY,"Identified as a convenience store with ""Bakers Arms Food Centre"" in its name, suggesting substantial bakery provision.",Agree with AI,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
5230,Breuer & Spitzer Ltd,breuer and spitzer ltd,Retailers - other,"101 DUNSMURE ROAD, Hackney, London",N16 5HT,Hackney,468768,1,0.0917629304326661,YES,GROCER_BAKERY,,"This establishment is listed as a ""Retailers - other"" and ""Grocer"" in Hackney. While specific bakery details are not explicitly stated, the classification as a grocer suggests it could have substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,There is insufficient evidence of baked goods at this location,https://share.google/TTBflldFvUuKjkM9E
5270,Midnight Pantry,midnight pantry,Restaurant/Cafe/Canteen,,SW19,Merton,1436607,3,0.0908992368829621,YES,CORE_BAKERY,,Micro bakery specializing in cookies and other baked goods with a physical retail location.,,FP_CORE_SPECIALISED_PRODUCT,NON_BAKERY,This establishment only sells cookies,https://www.midnightpantry.co.uk/
5312,Martins Newsagent,martins newsagent,Retailers - other,"119 Godwin Road, Forest Gate, London",E7 0LW,Newham,860744,1,0.0899295821323627,YES,GROCER_BAKERY,,"Martins Newsagent is a newsagent and general retailer. While it sells various household supplies, there is no affirmative evidence of a substantial bakery provision at this location.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,There is insufficient evidence of baked goods at this location,https://share.google/jM9D7fqYMput2HuQx
5361,Cromwell Superstore Ltd,cromwell superstore ltd,Retailers - other,"82 Cromwell Road, Hounslow",TW3 3QJ,Hounslow,490897,1,0.0889266285813135,YES,GROCER_BAKERY,,"Identified as a supermarket, which typically includes substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,There is insufficient evidence of baked goods at this location,https://share.google/h171vDDsRo4JJUvZh
5471,Barkingside Food Store Ltd,barkingside food store ltd,Retailers - other,"64 High Street, Barkingside",IG6 2DJ,Redbridge,443646,1,0.0866500859696269,YES,GROCER_BAKERY,,"""Barkingside Food Store Ltd"" is identified as a convenience store/food retailer. While specific bakery provision isn't detailed, its classification as a ""Food Store"" and ""Retailers - other"" suggests it likely offers a range of food products, including some baked goods. Without affirmative evidence of a substantial bakery, it's classified as a grocer.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,There is insufficient evidence of baked goods at this location,https://share.google/W8QbTLLJ2Jt4RYXuF
5518,Mann Traders,mann traders,Retailers - other,"1 Shelson Parade, Ashford Road, Feltham",TW13 4QZ,Hounslow,491148,1,0.0856307989755844,YES,GROCER_BAKERY,,"Convenience store with an InPost locker, suggesting a general retail operation that may include substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,There is insufficient evidence of baked goods at this location,https://share.google/tl2lAcKQ57cJcRL8t
5566,Crumpets,crumpets,Restaurant/Cafe/Canteen,"83 BUCKINGHAM GATE, LONDON",SW1E 6PD,Westminster,412672,1,0.0846241809500747,YES,BAKERY_CAFE,NOT_BAKERY,"Crumpets is identified as a cafe. While the name suggests baked goods, further evidence of a substantial and persistent bakery range on their menu is needed to confirm BAKERY_CAFE. However, given the name and business type, it is more likely a bakery cafe than a non-bakery.",Insufficient evidence that this business sells baked goods,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
5616,Karma supermarket ltd,karma supermarket ltd,Retailers - other,"57, Southwark Park Road, London",SE16 3TY,Southwark,1526129,1,0.0837887093593735,YES,GROCER_BAKERY,,"Karma Supermarket is a grocery store, and as a supermarket, it is highly likely to have a substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,There is insufficient evidence of baked goods at this location,https://share.google/qF7xKnpXWQWkWMAfC
5667,"H.H Ghafoor Ltd - Q26, Q27 & Q28",h h ghafoor ltd q26 q27 and q28,Retailers - other,"Q26, Queens Market, Upton Park, London",E13 9BA,Newham,1737449,1,0.0826106832976316,YES,GROCER_BAKERY,NOT_BAKERY,"H.H Ghafoor Ltd operates within Queen's Market, which is a diverse market known for South Asian and African foodstuffs, implying the sale of fresh produce and potentially baked goods.",Insufficient physical evidence for this business,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
5714,Stroudley Mini Mart Ltd,stroudley mini mart ltd,Retailers - other,"10 Stroudley Walk, London",E3 3EW,Tower Hamlets,1899104,1,0.0818543535927362,YES,GROCER_BAKERY,,"Convenience store/mini mart. While specific bakery provision isn't detailed, the business type suggests it's a general food retailer.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,There is insufficient evidence of baked goods at this location,https://share.google/BL6xqwnhBhrDobVh1
5855,Teddington Pantry,teddington pantry,Retailers - other,"31 - 33 High Street, Teddington, London, Richmond Upon Thames",TW11 8ET,Richmond-Upon-Thames,1575043,1,0.0784380659768286,YES,GROCER_BAKERY,NOT_BAKERY,"Teddington Pantry is a grocery store that specializes in freshly baked bread and pastries baked daily in-store, alongside other essential and artisan products.",Mainly a convenience store,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
5872,Minique Atelier,minique atelier,Other catering premises,,N12 ,Barnet,1385068,2,0.0781815820173524,YES,CORE_BAKERY,NOT_BAKERY,"Online shop ""Minique Atelier"" sells homemade sourdough bread and Turkish bagels (simit) as its primary offering, alongside kitchen accessories.",Agree with AI,FP_V2_MANUAL_NOT_BAKERY; FP_EXCLUSION,NON_BAKERY,,
5954,LEGAR FOOD AND WINE LIMITED,legar food and wine limited,Retailers - other,"17 Camden High Street, London",NW1 7JE,Camden,1728460,1,0.0768565793148546,YES,GROCER_BAKERY,,"LEGAR FOOD AND WINE LIMITED is a convenience store/food and wine retailer. While specific bakery provision isn't detailed, its classification as ""Retailers - other"" and the nature of ""Food and Wine"" suggests it likely offers a range of groceries, which could include substantial bakery items.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
6039,Union Groceries Ltd,union groceries ltd,Retailers - other,"3 Prince Regent Lane, Plaistow, London",E13 8RH,Newham,737500,1,0.075561068632362,YES,GROCER_BAKERY,,"Union Groceries Ltd is identified as a grocer/convenience store. While specific bakery provision at this exact location isn't detailed, as a general food retailer, it is plausible to have substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
6209,Wahaya Ltd,wahaya ltd,Retailers - other,"154 Battersea High Street, London, Wandsworth",SW11 3JR,Wandsworth,1572029,1,0.0729496814894585,YES,GROCER_BAKERY,,"Wahaya Ltd at 154 Battersea High Street, SW11 3JR is a food and groceries retailer. While the specific bakery provision is not detailed, it is classified as a grocer.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
6210,Auntie Anne's Bexleyheath,auntie anne s bexleyheath,Mobile caterer,"Unit 2, Central Mall, Broadway Shopping Centre, Bexleyheath",DA6 7JN,Bexley,1765005,1,0.0729190790929575,YES,CORE_BAKERY,BAKERY,"Auntie Anne's Bexleyheath is a pretzel bakery located in a shopping centre, operating from a stable, customer-facing retail location and specializing in baked goods.",Agree with AI,FP_CORE_SPECIALISED_PRODUCT,CORE_BAKERY,They sell baked goods aside from pretzels alongside pretzels,
6381,Park Road Stores LTD,park road stores ltd,Retailers - supermarkets/hypermarkets,"306 Park Road, Hornsey, London",N8 8LA,Haringey,1946158,1,0.0703273304958757,YES,GROCER_BAKERY,,"Companies House lists ""Park Road Stores LTD"" as an active private limited company at the supplied address, and FHRS classifies it as a supermarket/hypermarket. While specific bakery evidence for this location is not available, the combination of ""Stores"" in the name and the supermarket classification suggests it is a general food retailer, and it is plausible it has a substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
6491,Casablanca Cafe & Alauddin Sweets,casablanca cafe and alauddin sweets,Restaurant/Cafe/Canteen,"36 Whitechapel Road, London",E1 1JX,Tower Hamlets,66755,1,0.0686482743491909,YES,BAKERY_CAFE,,"Cafe and sweet shop offering a substantial range of Asian, Arabian, and Turkish sweets, alongside breakfast and lunch options.",,FP_CAFE_WEAK_EVIDENCE,NON_BAKERY,,https://www.ubereats.com/gb/store/casablanca-cafe-%26-alauddin-sweets/PeBwkLEkStOGtxn4LbadWw?srsltid=AfmBOop2P3E5idVudIiHrcYrrsXwO_K6Js0hBoqHJwhtqmTskxlEaDAF
6503,Naeems Minimart Ltd,naeems minimart ltd,Retailers - other,"Unit 3, Heron Place, 4 Bramwell Way, Silvertown",E16 2FJ,Newham,1366495,1,0.0685097020568293,YES,GROCER_BAKERY,,"Minimart (retailer - other) that likely sells a range of food products, including some baked goods.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
6509,Akshar News,akshar news,Retailers - other,"49-51 Gaynes Park Road, Upminster",RM14 2HL,Havering,373992,1,0.0684590871148673,YES,GROCER_BAKERY,,"Newsagent (retailer - other) that likely sells a range of convenience food products, including some baked goods.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
6528,Retail 24,retail 24,Retailers - other,"24 The Broadway, Wimbledon, Merton",SW19 1RE,Merton,232147,6,0.0682277796503127,YES,GROCER_BAKERY,,"Retail 24 is identified as a convenience store. While specific bakery provision isn't detailed, convenience stores typically sell a range of baked goods, and the ""Retailers - other"" FHRS type aligns with a grocer.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
6626,Bonbon Parade,bonbon parade,Other catering premises,,SE25,Croydon,1524460,1,0.066849511235794,YES,CORE_BAKERY,NOT_BAKERY,"Specialist bakery focusing on bespoke cakes, vegan/gluten-free options, and other baked goods like cookies, cupcakes, and scones, operating from a stable location.",Agree with AI,FP_V2_MANUAL_NOT_BAKERY; FP_CORE_SPECIALISED_PRODUCT,NON_BAKERY,,
6664,7 Star Traders,7 star traders,Retailers - other,"24 - 27 Church Lane, Leytonstone, London",E11 1HG,Waltham Forest,947786,1,0.0663629497635522,YES,GROCER_BAKERY,,"7 Star Traders is a 24-hour grocery store with customer reviews specifically mentioning ""double chocolate croissants that are usually sold before I could even get them are amazing and are delicious,"" indicating substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
6715,Sharon's,sharon s,Retailers - other,"311 - 313 Mitcham Road, Tooting, London, Merton",SW17 9JQ,Merton,745130,1,0.065757086216681,YES,GROCER_BAKERY,,"""Sharon's"" at this address is identified as a supermarket/convenience store. While specific bakery provision isn't detailed, its classification as a general food retailer makes GROCER_BAKERY the most appropriate if substantial bakery provision is assumed for a supermarket.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
6791,All Seasons Food & Wine Ltd,all seasons food and wine ltd,Retailers - other,"All Seasons Food & Wine Ltd, 799-801 Commercial Road, London",E14 7HG,Tower Hamlets,40230,1,0.0648768331841436,YES,GROCER_BAKERY,,"""All Seasons Food & Wine Ltd"" is a convenience store/grocery store. There is no affirmative evidence of a substantial bakery provision at this location.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
6828,RICARIKO LTD,ricariko ltd,Takeaway/sandwich shop,,NW3 ,Camden,1942055,1,0.0644048418871541,YES,CORE_BAKERY,NOT_BAKERY,"RICARIKO LTD operates as ""Ricariko - Sourdough Focaccia"" in NW3 London, specializing in handcrafted sourdough focaccia with a menu of various focaccia types, indicating a bakery-led identity and customer-facing retail.",Insufficient physical evidence for this business,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
