msoa_code,msoa_name,borough_code,borough_name,area_km2,population,transport_nodes,bakery_count,core_bakery_count,core_and_cafe_count,population_density_km2,transport_nodes_per_km2,bakery_density_km2,bakeries_per_10000_people,core_bakeries_per_10000_people,core_and_cafe_per_10000_people
E02000658,Lewisham 006,E09000023,Lewisham,0.7739596658209813,8468,12,2,0,1,10941.138632873755,15.504683938885814,2.5841139898143024,2.3618327822390177,0.0,1.1809163911195089
E02000659,Lewisham 007,E09000023,Lewisham,1.0257262913256011,8068,19,0,0,0,7865.6460970433845,18.523460069884024,0.0,0.0,0.0,0.0
E02000660,Lewisham 008,E09000023,Lewisham,0.8124974975367766,7969,19,3,0,1,9808.030208289096,23.38468740839413,3.6923190644832835,3.7645877776383485,0.0,1.2548625925461163
E02000661,Lewisham 009,E09000023,Lewisham,1.2868244874747075,6593,28,8,3,5,5123.464826923093,21.7589891026614,6.216854029331828,12.134081601698771,4.5502806006370395,7.583801001061732
E02000662,Lewisham 010,E09000023,Lewisham,0.7700351315190639,7756,19,3,0,1,10072.267721992868,24.674198906377576,3.895926143112249,3.8679731820526047,0.0,1.289324394017535
E02000663,Lewisham 011,E09000023,Lewisham,0.6562852096499355,6733,16,2,1,1,10259.259085834652,24.379644344772675,3.0474555430965844,2.9704440813901676,1.4852220406950838,1.4852220406950838
E02000665,Lewisham 013,E09000023,Lewisham,0.8003927519002981,7969,17,5,0,1,9956.362024868346,21.239572646851787,6.246933131426996,6.274312962730581,0.0,1.2548625925461163
E02000666,Lewisham 014,E09000023,Lewisham,0.9523183350601435,7050,23,4,0,2,7402.986732954962,24.151587923115475,4.200276160541822,5.673758865248227,0.0,2.8368794326241136
E02000667,Lewisham 015,E09000023,Lewisham,0.7271187053039904,6732,18,6,0,2,9258.46075873611,24.755242670417402,8.251747556805801,8.9126559714795,0.0,2.9708853238265003
E02000668,Lewisham 016,E09000023,Lewisham,1.0091144710656008,6722,15,3,0,1,6661.285902383035,14.864517782764882,2.9729035565529762,4.462957453138947,0.0,1.4876524843796488
E02000669,Lewisham 017,E09000023,Lewisham,0.6423622132847243,8003,14,2,1,2,12458.702947479733,21.794557199139856,3.1135081713056936,2.499062851430714,1.249531425715357,2.499062851430714
E02000670,Lewisham 018,E09000023,Lewisham,0.6217365783224568,6775,10,3,0,0,10896.897876396491,16.083982105382276,4.825194631614682,4.428044280442805,0.0,0.0
E02000671,Lewisham 019,E09000023,Lewisham,0.9942723863825865,8642,20,7,0,4,8691.78317567661,20.115212163102548,7.040324257085891,8.09997685720898,0.0,4.628558204119417
E02000672,Lewisham 020,E09000023,Lewisham,1.1591833710467732,10327,39,12,1,4,8908.857958059256,33.64437497475656,10.352115376848172,11.620025176721215,0.9683354313934346,3.8733417255737383
E02000673,Lewisham 021,E09000023,Lewisham,1.0602412219861117,8081,24,5,0,2,7621.8504170797605,22.636358125221413,4.715907942754461,6.187353050365054,0.0,2.4749412201460217
E02000674,Lewisham 022,E09000023,Lewisham,0.8175812066315323,8586,17,0,0,0,10501.709102848226,20.79304155001396,0.0,0.0,0.0,0.0
E02000675,Lewisham 023,E09000023,Lewisham,1.4333000240270222,8492,34,1,0,0,5924.788849260425,23.72148149727443,0.6976906322727773,1.1775788977861517,0.0,0.0
E02000676,Lewisham 024,E09000023,Lewisham,0.7459646674847017,7719,9,0,0,0,10347.675079608649,12.064914589516498,0.0,0.0,0.0,0.0
E02000677,Lewisham 025,E09000023,Lewisham,1.0500114115259962,7579,12,4,0,1,7218.016791822609,11.428447222835638,3.8094824076118794,5.27774112679773,0.0,1.3194352816994326
E02000678,Lewisham 026,E09000023,Lewisham,1.0332641587823637,7060,10,1,0,0,6832.715467765535,9.678067234795375,0.9678067234795376,1.4164305949008498,0.0,0.0
E02000679,Lewisham 027,E09000023,Lewisham,0.9385115096393393,8253,17,3,0,0,8793.712080496005,18.113789575721807,3.196551101597966,3.635041802980734,0.0,0.0
E02000680,Lewisham 028,E09000023,Lewisham,0.7675697043201665,7084,22,3,0,2,9229.12923755149,28.66189204208537,3.9084398239207325,4.234895539243365,0.0,2.82326369282891
E02000681,Lewisham 029,E09000023,Lewisham,1.3538395821090894,8387,19,2,0,1,6194.97325298633,14.034159032638641,1.4772798981724886,2.384642899725766,0.0,1.192321449862883
E02000682,Lewisham 030,E09000023,Lewisham,1.190378950599418,9033,23,1,0,0,7588.339826952932,19.321578215423163,0.8400686180618766,1.1070519207350826,0.0,0.0
E02000683,Lewisham 031,E09000023,Lewisham,0.959109810778346,7015,21,0,0,0,7314.073864292056,21.89530308626275,0.0,0.0,0.0,0.0
E02000685,Lewisham 033,E09000023,Lewisham,0.9671931302392259,8068,29,4,0,0,8341.66388051625,29.98367036873714,4.13567867154995,4.957858205255329,0.0,0.0
E02000686,Lewisham 034,E09000023,Lewisham,1.7310047657106717,7328,23,2,0,0,4233.379448260188,13.287080691864674,1.1553983210317107,2.7292576419213974,0.0,0.0
E02000687,Lewisham 035,E09000023,Lewisham,0.7774090691454826,8259,17,4,1,2,10623.750516672233,21.867509236400043,5.145296290917657,4.84320135609638,1.210800339024095,2.42160067804819
E02000689,Merton 001,E09000024,Merton,1.9491468198266568,9623,18,8,4,4,4937.0318860104135,9.234809721312216,4.104359876138762,8.313415774706431,4.156707887353216,4.156707887353216
E02000690,Merton 002,E09000024,Merton,5.401911268410582,5420,24,0,0,0,1003.3485799174817,4.442871940594015,0.0,0.0,0.0,0.0
E02000691,Merton 003,E09000024,Merton,0.9281913383389676,7130,30,13,2,7,7681.605834373973,32.32092216426636,14.005732937848759,18.2328190743338,2.805049088359046,9.817671809256662
E02000692,Merton 004,E09000024,Merton,1.1440612304243516,7487,17,11,0,6,6544.230152107283,14.859344541982612,9.614869997753456,14.692133030586351,0.0,8.01389074395619
E02000693,Merton 005,E09000024,Merton,1.047470258465158,10279,19,5,0,1,9813.166452154603,18.138939837624036,4.773405220427377,4.864286409183772,0.0,0.9728572818367546
E02000694,Merton 006,E09000024,Merton,0.7743260479773343,9251,14,4,0,2,11947.163632380853,18.08023898533477,5.165782567238505,4.323856880337261,0.0,2.1619284401686305
E02000695,Merton 007,E09000024,Merton,0.8066248544533078,8809,4,2,0,0,10920.813995956427,4.958934724012455,2.4794673620062273,2.2704052673402204,0.0,0.0
E02000696,Merton 008,E09000024,Merton,0.7409600618041684,8695,12,2,0,1,11734.775527345548,16.195204868101964,2.699200811350327,2.3001725129384702,0.0,1.1500862564692351
E02000697,Merton 009,E09000024,Merton,1.1576626027272683,8652,37,7,1,2,7473.6801375610385,31.96095296922774,6.046666777962005,8.090614886731393,1.155802126675913,2.311604253351826
E02000698,Merton 010,E09000024,Merton,1.7547382962571598,8252,19,2,0,1,4702.6955629802105,10.827825460085313,1.1397711010616118,2.423654871546292,0.0,1.211827435773146
E02000699,Merton 011,E09000024,Merton,0.9305575196000605,8434,14,1,0,1,9063.383855760798,15.04474436574,1.0746245975528572,1.1856770215793218,0.0,1.1856770215793218
E02000700,Merton 012,E09000024,Merton,0.9220511255987881,8813,11,0,0,0,9558.038329248566,11.929924159960764,0.0,0.0,0.0,0.0
E02000701,Merton 013,E09000024,Merton,0.9565178826101961,9200,22,1,0,0,9618.220597083411,23.00009273215598,1.0454587605525447,1.0869565217391304,0.0,0.0
E02000702,Merton 014,E09000024,Merton,1.5584115170870554,9237,30,1,0,0,5927.189255675917,19.250371080467414,0.6416790360155805,1.0826025765941323,0.0,0.0
E02000703,Merton 015,E09000024,Merton,1.4748497966431955,7919,23,2,0,0,5369.360336234844,15.594808401742824,1.3560702958037238,2.525571410531633,0.0,0.0
E02000704,Merton 016,E09000024,Merton,1.6711220464617602,8998,34,8,1,4,5384.406255097478,20.345611544044704,4.787202716245813,8.890864636585908,1.1113580795732385,4.445432318292954
E02000705,Merton 017,E09000024,Merton,1.241594428663535,9545,17,2,0,0,7687.695578881049,13.6920717486619,1.6108319704308118,2.095337873232059,0.0,0.0
E02000706,Merton 018,E09000024,Merton,0.9045124471538218,10284,20,6,1,1,11369.661116726566,22.11135962023836,6.633407886071508,5.8343057176196025,0.9723842862699339,0.9723842862699339
E02000707,Merton 019,E09000024,Merton,1.1598133605475407,8738,20,0,0,0,7533.970807057132,17.24415382709346,0.0,0.0,0.0,0.0
E02000708,Merton 020,E09000024,Merton,1.6460874894284372,9016,18,2,0,1,5477.23013381906,10.935020231670705,1.2150022479634117,2.218278615794144,0.0,1.109139307897072
E02000709,Merton 021,E09000024,Merton,1.7173382344619834,8070,21,0,0,0,4699.1325517935675,12.228225971210026,0.0,0.0,0.0,0.0
E02000710,Merton 022,E09000024,Merton,3.2259540054085054,9496,57,2,0,0,2943.625353640934,17.6691917815431,0.6199716414576525,2.1061499578770007,0.0,0.0
E02000711,Merton 023,E09000024,Merton,1.3307909199847185,9608,37,11,1,4,7219.766723468724,27.803015067479475,8.265761236277681,11.44879267277269,1.0407993338884263,4.163197335553705
E02000712,Merton 024,E09000024,Merton,1.6303715508101708,9677,26,0,0,0,5935.456856562092,15.94728513698609,0.0,0.0,0.0,0.0
E02000713,Merton 025,E09000024,Merton,1.5341559003458862,7906,18,1,0,1,5153.322421937391,11.732836275597398,0.6518242375331887,1.2648621300278269,0.0,1.2648621300278269
E02000714,Newham 001,E09000025,Newham,0.5492719726402953,7912,11,4,1,3,14404.521610610878,20.026508811516642,7.282366840551505,5.055611729019212,1.263902932254803,3.7917087967644085
E02000715,Newham 002,E09000025,Newham,0.4350325089772021,7499,8,0,0,0,17237.792223001397,18.389430295240857,0.0,0.0,0.0,0.0
E02000716,Newham 003,E09000025,Newham,1.5669068918483589,7549,13,4,0,1,4817.771904171682,8.29660017939222,2.552800055197606,5.298715061597562,0.0,1.3246787653993906
E02000717,Newham 004,E09000025,Newham,0.49699430918279885,8531,14,5,0,2,17165.186486797826,28.16933663288824,10.060477368888657,5.860977611065526,0.0,2.34439104442621
E02000718,Newham 005,E09000025,Newham,0.6251785546782208,7721,3,1,0,1,12350.071739063404,4.798629091722602,1.5995430305742007,1.2951690195570522,0.0,1.2951690195570522
E02000719,Newham 006,E09000025,Newham,0.6943570475558782,8308,10,1,0,0,11965.025816680309,14.401812489985927,1.4401812489985928,1.2036591237361578,0.0,0.0
E02000720,Newham 007,E09000025,Newham,0.524453247788733,7840,6,3,1,3,14948.90160954482,11.440485925672057,5.7202429628360285,3.826530612244898,1.2755102040816328,3.826530612244898
E02000721,Newham 008,E09000025,Newham,0.5897865263608859,10292,18,10,1,1,17450.381688954356,30.519517139640346,16.95528729980019,9.71628449280995,0.9716284492809949,0.9716284492809949
E02000722,Newham 009,E09000025,Newham,0.45214838635672827,8660,9,1,0,0,19153.00432625581,19.904969854076477,2.2116633171196085,1.1547344110854503,0.0,0.0
E02000723,Newham 010,E09000025,Newham,0.7100846380209977,11313,22,5,1,2,15931.903598885441,30.982222149339673,7.041414124849926,4.419694157164324,0.8839388314328648,1.7678776628657296
E02000724,Newham 011,E09000025,Newham,0.4968391680136263,10300,5,1,1,1,20731.054762006028,10.06361881650778,2.012723763301556,0.970873786407767,0.970873786407767,0.970873786407767
E02000725,Newham 012,E09000025,Newham,0.7928161723604246,10146,24,13,2,6,12797.418056940816,30.271834552195898,16.397243715772778,12.812931204415534,1.9712201852946976,5.913660555884093
E02000727,Newham 014,E09000025,Newham,0.3945651151887024,8835,12,2,0,1,22391.741337230545,30.41323101830974,5.0688718363849565,2.2637238256932655,0.0,1.1318619128466327
E02000728,Newham 015,E09000025,Newham,0.6557358792185359,8654,0,0,0,0,13197.386744055066,0.0,0.0,0.0,0.0,0.0
E02000729,Newham 016,E09000025,Newham,0.7044120519027958,7331,10,1,0,0,10407.260892537412,14.196236383218404,1.4196236383218404,1.3640703860319192,0.0,0.0
E02000730,Newham 017,E09000025,Newham,0.5033728103425871,10487,15,7,2,4,20833.4653452234,29.798987334638223,13.906194089497838,6.674930866787451,1.9071231047964146,3.814246209592829
E02000731,Newham 018,E09000025,Newham,0.5809770641265161,10524,17,12,3,5,18114.312336619623,29.2610518550488,20.654860132975625,11.402508551881414,2.8506271379703536,4.751045229950589
E02000732,Newham 019,E09000025,Newham,0.4414841199733064,10014,3,2,1,1,22682.58255949383,6.795261401885509,4.530174267923672,1.9972039145196725,0.9986019572598362,0.9986019572598362
E02000733,Newham 020,E09000025,Newham,0.7401684246835735,10346,15,0,0,0,13977.899698197716,20.265657787837398,0.0,0.0,0.0,0.0
E02000734,Newham 021,E09000025,Newham,0.38059008455505683,7624,13,4,0,1,20032.05104229955,34.1574847258518,10.509995300262092,5.246589716684156,0.0,1.311647429171039
E02000735,Newham 022,E09000025,Newham,0.5481893143851004,9060,12,4,1,2,16527.137180998372,21.89024792185215,7.29674930728405,4.415011037527594,1.1037527593818985,2.207505518763797
E02000736,Newham 023,E09000025,Newham,1.2725557917258001,9560,24,1,0,0,7512.440760679757,18.859683918024494,0.7858201632510206,1.0460251046025104,0.0,0.0
E02000737,Newham 024,E09000025,Newham,0.8407986227120476,10910,12,0,0,0,12975.758648139938,14.272145167523304,0.0,0.0,0.0,0.0
E02000738,Newham 025,E09000025,Newham,0.45944241028803806,10043,7,1,0,1,21859.10524390586,15.235859474991637,2.176551353570234,0.9957184108334163,0.0,0.9957184108334163
E02000739,Newham 026,E09000025,Newham,0.45338188680260894,8066,18,4,0,1,17790.74161273614,39.701630179674,8.822584484372,4.959087527894868,0.0,1.239771881973717
E02000740,Newham 027,E09000025,Newham,1.2731307149283682,7092,25,2,0,1,5570.519913502382,19.636632520806483,1.5709306016645186,2.820078962210942,0.0,1.410039481105471
E02000741,Newham 028,E09000025,Newham,0.7556394055413598,8586,16,0,0,0,11362.562535828536,21.174120728308473,0.0,0.0,0.0,0.0
E02000742,Newham 029,E09000025,Newham,0.7907917687932075,8931,15,0,0,0,11293.74426042548,18.968330971490563,0.0,0.0,0.0,0.0
E02000743,Newham 030,E09000025,Newham,0.626647355160729,11108,20,6,2,4,17726.07816584641,31.915877144123897,9.574763143237169,5.401512423478573,1.8005041411595248,3.6010082823190497
E02000744,Newham 031,E09000025,Newham,0.5985445233901244,9535,8,3,1,1,15930.31032343971,13.365755908496872,5.012158465686327,3.146303093864709,1.048767697954903,1.048767697954903
E02000745,Newham 032,E09000025,Newham,0.7242743467000848,8968,9,0,0,0,12382.048378297131,12.4262305312973,0.0,0.0,0.0,0.0
E02000746,Newham 033,E09000025,Newham,4.936032472666085,10583,55,12,0,1,2144.029655113641,11.142552303812744,2.4311023208318714,11.338939809127845,0.0,0.944911650760654
E02000747,Newham 034,E09000025,Newham,2.080738614463102,15614,70,10,1,3,7504.066052058595,33.64189981068923,4.805985687241319,6.404508774177021,0.640450877417702,1.9213526322531063
E02000748,Newham 035,E09000025,Newham,1.3313310110507872,6407,38,2,0,2,4812.477097595068,28.54286400946037,1.5022560004979142,3.121585765568909,0.0,3.121585765568909
E02000749,Newham 036,E09000025,Newham,1.4190786057705467,10272,28,3,0,3,7238.499656206429,19.7311127700331,2.1140477967892606,2.920560747663551,0.0,2.920560747663551
E02000751,Redbridge 001,E09000026,Redbridge,3.0745937037746507,11127,30,4,0,3,3619.014761638093,9.75738679330842,1.300984905774456,3.5948593511278872,0.0,2.6961445133459154
E02000752,Redbridge 002,E09000026,Redbridge,4.884240227729773,9461,33,2,2,2,1937.046410265847,6.756424430691571,0.4094802685267619,2.1139414438220063,2.1139414438220063,2.1139414438220063
E02000753,Redbridge 003,E09000026,Redbridge,0.7575407551086513,7223,18,0,0,0,9534.800538835738,23.76109784010014,0.0,0.0,0.0,0.0
E02000754,Redbridge 004,E09000026,Redbridge,1.2330778339527633,6487,18,3,0,2,5260.819569844367,14.597618661507417,2.4329364435845693,4.624633883150917,0.0,3.083089255433945
E02000755,Redbridge 005,E09000026,Redbridge,1.346087562972024,5555,12,1,0,0,4126.774626559306,8.914724665834683,0.7428937221528903,1.8001800180018002,0.0,0.0
E02000756,Redbridge 006,E09000026,Redbridge,3.593950854713069,15143,36,5,0,1,4213.4688570216895,10.016831463566058,1.3912265921619527,3.3018556428712937,0.0,0.6603711285742587
E02000757,Redbridge 007,E09000026,Redbridge,1.4915220345781253,12275,24,8,3,5,8229.848245904033,16.090945653906054,5.363648551302018,6.517311608961303,2.443991853360489,4.0733197556008145
E02000758,Redbridge 008,E09000026,Redbridge,1.1464555739908602,6874,9,0,0,0,5995.871236485263,7.850282387018819,0.0,0.0,0.0,0.0
E02000759,Redbridge 009,E09000026,Redbridge,2.3440371105263904,12944,35,2,0,2,5522.096873753514,14.931504216731534,0.8532288123846591,1.5451174289245981,0.0,1.5451174289245981
E02000760,Redbridge 010,E09000026,Redbridge,1.0390201657194869,7629,19,4,1,1,7342.494642264399,18.286459326651407,3.84978091087398,5.243151133831433,1.3107877834578583,1.3107877834578583
E02000762,Redbridge 012,E09000026,Redbridge,0.8012341071354059,6998,12,1,1,1,8734.026594323901,14.97689613202155,1.2480746776684624,1.4289797084881395,1.4289797084881395,1.4289797084881395
E02000763,Redbridge 013,E09000026,Redbridge,7.735217146910057,8213,29,1,0,0,1061.7672192022173,3.749086735281176,0.12927885294073022,1.21758188238159,0.0,0.0
E02000764,Redbridge 014,E09000026,Redbridge,1.986335694272813,12214,36,7,2,6,6149.010982995742,18.1238247411042,3.5240770329924835,5.731128213525463,1.637465203864418,4.912395611593253
E02000765,Redbridge 015,E09000026,Redbridge,0.7253364024140562,7903,15,1,0,1,10895.634044696126,20.680059555920778,1.378670637061385,1.2653422750854106,0.0,1.2653422750854106
E02000767,Redbridge 017,E09000026,Redbridge,0.8769909467304347,9062,17,3,0,0,10333.059917875566,19.384464643995212,3.4207878783520966,3.310527477378062,0.0,0.0
E02000768,Redbridge 018,E09000026,Redbridge,1.698522407287922,5786,14,0,0,0,3406.4902383234776,8.242458233067522,0.0,0.0,0.0,0.0
E02000770,Redbridge 020,E09000026,Redbridge,1.1648947871742856,8210,6,0,0,0,7047.84680161133,5.1506797575722265,0.0,0.0,0.0,0.0
E02000772,Redbridge 022,E09000026,Redbridge,1.4029138615615562,8903,28,6,0,2,6346.077434925508,19.958459864979694,4.276812828209935,6.73930135909244,0.0,2.246433786364147
E02000773,Redbridge 023,E09000026,Redbridge,0.9517240086037482,11210,18,3,1,1,11778.624788972096,18.91304604830488,3.1521743413841468,2.6761819803746656,0.8920606601248885,0.8920606601248885
E02000774,Redbridge 024,E09000026,Redbridge,0.6792300854355544,8891,7,1,0,0,13089.820652303219,10.305786139480658,1.4722551627829512,1.1247328759419637,0.0,0.0
E02000776,Redbridge 026,E09000026,Redbridge,0.6004226908250292,7345,11,0,0,0,12233.048670941096,18.32042687275045,0.0,0.0,0.0,0.0
E02000777,Redbridge 027,E09000026,Redbridge,3.499136400525526,6064,19,2,0,0,1732.999033444156,5.429911219564473,0.5715696020594182,3.2981530343007917,0.0,0.0
E02000779,Redbridge 029,E09000026,Redbridge,0.9023990294123219,9196,10,6,1,5,10190.613797522368,11.081572202612405,6.648943321567443,6.524575902566333,1.087429317094389,5.437146585471945
E02000781,Redbridge 031,E09000026,Redbridge,1.8835726061093334,16767,26,0,0,0,8901.700919633542,13.803556027343715,0.0,0.0,0.0,0.0
E02000782,Redbridge 032,E09000026,Redbridge,0.7125072636927624,12863,11,5,1,2,18053.149287677446,15.4384391016444,7.017472318929272,3.887118090647594,0.7774236181295188,1.5548472362590375
E02000783,Redbridge 033,E09000026,Redbridge,0.5664450474062692,7803,8,2,0,0,13775.387455022596,14.123170529306774,3.5307926323266936,2.563116749967961,0.0,0.0
E02000784,Richmond upon Thames 001,E09000027,Richmond upon Thames,3.009730702610429,9902,39,9,2,7,3289.995344570762,12.9579699493294,2.9903007575375535,9.089072914562715,2.0197939810139363,7.0692789335487785
E02000785,Richmond upon Thames 002,E09000027,Richmond upon Thames,4.3396608026592585,9832,39,6,0,4,2265.6148595703944,8.98687749422756,1.3825965375734708,6.102522375915378,0.0,4.068348250610252
E02000786,Richmond upon Thames 003,E09000027,Richmond upon Thames,1.9380328615766593,11445,38,7,1,3,5905.4726196381835,19.607510663717868,3.6119098591059227,6.116207951070336,0.8737439930100481,2.621231979030144
E02000787,Richmond upon Thames 004,E09000027,Richmond upon Thames,1.8435564075623097,12272,31,3,0,1,6656.698948651629,16.81532491918192,1.6272895083079275,2.444589308996089,0.0,0.8148631029986962
E02000788,Richmond upon Thames 005,E09000027,Richmond upon Thames,1.0846250066760565,9062,13,9,2,7,8354.961340759992,11.98570927277421,8.297798727305222,9.931582432134187,2.2070183182520418,7.7245641138821455
E02000789,Richmond upon Thames 006,E09000027,Richmond upon Thames,1.8356326594088903,6365,27,3,0,2,3467.4693585205955,14.708825244313603,1.6343139160348448,4.713275726630008,0.0,3.1421838177533385
E02000790,Richmond upon Thames 007,E09000027,Richmond upon Thames,0.8383451874455481,6621,12,2,1,1,7897.701447030785,14.313912908075732,2.385652151345955,3.0206917384080954,1.5103458692040477,1.5103458692040477
E02000791,Richmond upon Thames 008,E09000027,Richmond upon Thames,1.1725978007783975,6228,30,13,2,10,5311.2840531218035,25.584219909064565,11.086495293927978,20.873474630700066,3.211303789338471,16.056518946692357
E02000792,Richmond upon Thames 009,E09000027,Richmond upon Thames,1.3691157998517138,7245,13,3,0,2,5291.736462894294,9.495179298499078,2.1911952227305562,4.140786749482402,0.0,2.7605244996549345
E02000793,Richmond upon Thames 010,E09000027,Richmond upon Thames,1.3264395681676706,8230,21,9,1,5,6204.57968648269,15.8318558221308,6.785081066627486,10.935601458080194,1.2150668286755772,6.075334143377885
E02000794,Richmond upon Thames 011,E09000027,Richmond upon Thames,1.464344795351416,7191,26,2,0,1,4910.728690966728,17.75538116605965,1.3657985512353576,2.781254345709915,0.0,1.3906271728549575
E02000795,Richmond upon Thames 012,E09000027,Richmond upon Thames,12.117848983206086,6878,26,7,3,5,567.5924835779106,2.1455953144846864,0.5776602769766463,10.177377144518756,4.36173306193661,7.269555103227683
E02000796,Richmond upon Thames 013,E09000027,Richmond upon Thames,1.9120326602045161,11488,26,1,0,0,6008.265569465331,13.598094081310814,0.5230036185119543,0.8704735376044568,0.0,0.0
E02000797,Richmond upon Thames 014,E09000027,Richmond upon Thames,0.9993196979305013,8187,19,12,2,7,8192.573424655313,19.012934538713928,12.00816918234564,14.657383657017222,2.442897276169537,8.55014046659338
E02000798,Richmond upon Thames 015,E09000027,Richmond upon Thames,2.4557761264142166,11445,35,2,0,0,4660.441103282216,14.252113465694853,0.8144064837539916,1.7474879860200963,0.0,0.0
E02000799,Richmond upon Thames 016,E09000027,Richmond upon Thames,1.3203144986990896,6447,23,2,0,1,4882.927519429842,17.420091972527743,1.5147906063067602,3.102218085931441,0.0,1.5511090429657206
E02000800,Richmond upon Thames 017,E09000027,Richmond upon Thames,1.9543702410936326,5513,12,0,0,0,2820.8575243731802,6.140085306090724,0.0,0.0,0.0,0.0
E02000801,Richmond upon Thames 018,E09000027,Richmond upon Thames,1.0162235312036492,7274,21,3,1,1,7157.874007684541,20.664744866837413,2.952106409548202,4.124278251306022,1.3747594171020072,1.3747594171020072
E02000802,Richmond upon Thames 019,E09000027,Richmond upon Thames,1.449462511790049,7139,16,3,1,1,4925.2739839290625,11.0385745542604,2.069732728923825,4.202269225381706,1.4007564084605686,1.4007564084605686
E02000803,Richmond upon Thames 020,E09000027,Richmond upon Thames,1.9496192230317682,10051,32,2,0,0,5155.365663850055,16.413461470818998,1.0258413419261874,1.9898517560441749,0.0,0.0
E02000804,Richmond upon Thames 021,E09000027,Richmond upon Thames,3.7485420888820102,7085,23,7,2,5,1890.0681470307504,6.135718755357412,1.867392664673995,9.880028228652083,2.8228652081863093,7.057163020465773
E02000805,Richmond upon Thames 022,E09000027,Richmond upon Thames,2.7457392466796775,10504,24,3,0,1,3825.5635573196196,8.740815439420304,1.092601929927538,2.856054836252856,0.0,0.952018278750952
E02000806,Richmond upon Thames 023,E09000027,Richmond upon Thames,6.876822636252155,10274,54,5,2,4,1494.0039235328156,7.852463682185326,0.7270799705727155,4.866653688923496,1.9466614755693987,3.8933229511387974
E02000807,Southwark 001,E09000028,Southwark,0.9786367625953876,8145,13,1,0,0,8322.801994888383,13.283784645002942,1.0218295880771495,1.2277470841006752,0.0,0.0
E02000808,Southwark 002,E09000028,Southwark,1.2274760480665952,11141,50,45,12,37,9076.348184185146,40.733992389305925,36.660593150375334,40.39134727582802,10.771025940220806,33.21066331568082
E02000810,Southwark 004,E09000028,Southwark,0.7484288053320599,11890,20,5,0,0,15886.614618907795,26.722648644083762,6.6806621610209405,4.205214465937763,0.0,0.0
E02000812,Southwark 006,E09000028,Southwark,0.701537370773438,11366,26,14,3,8,16201.560278205989,37.06146113261972,19.956171379102923,12.317437972901635,2.639450994193208,7.038535984515221
E02000813,Southwark 007,E09000028,Southwark,0.9688576623961134,10449,39,8,0,2,10784.865935991298,40.253590918141505,8.257146855003386,7.656235046415925,0.0,1.9140587616039813
E02000814,Southwark 008,E09000028,Southwark,1.2217147939590172,10780,28,0,0,0,8823.663307756931,22.91860599417385,0.0,0.0,0.0,0.0
E02000815,Southwark 009,E09000028,Southwark,0.42113488055643006,8906,21,7,0,2,21147.61899615826,49.865259254359245,16.621753084786416,7.859869750729845,0.0,2.2456770716370986
E02000816,Southwark 010,E09000028,Southwark,0.7594435293490516,9739,18,9,3,4,12823.863294151277,23.701564769968474,11.850782384984237,9.241195194578498,3.080398398192833,4.1071978642571105
E02000817,Southwark 011,E09000028,Southwark,0.662344711485284,6999,15,3,1,2,10567.0051842114,22.646817797281184,4.529363559456237,4.286326618088299,1.4287755393627661,2.8575510787255323
E02000818,Southwark 012,E09000028,Southwark,0.5853755457409328,10726,21,9,3,7,18323.27994915415,35.87440601643083,15.374745435613214,8.390826030206973,2.7969420100689915,6.526198023494312
E02000819,Southwark 013,E09000028,Southwark,0.5367464466920763,8505,11,5,1,3,15845.470524147124,20.49384782664531,9.315385375747868,5.878894767783657,1.1757789535567313,3.5273368606701943
E02000820,Southwark 014,E09000028,Southwark,0.44979725778707685,9478,14,3,1,3,21071.715836219384,31.125134174622428,6.669671608847663,3.165224730955898,1.0550749103186325,3.165224730955898
E02000821,Southwark 015,E09000028,Southwark,0.7183035784558403,9167,12,2,1,1,12762.013548236231,16.70602842574831,2.784338070958052,2.1817388458601505,1.0908694229300753,1.0908694229300753
E02000822,Southwark 016,E09000028,Southwark,0.47917671403405604,6806,6,3,1,1,14203.528261426085,12.52147657486872,6.26073828743436,4.407875404055245,1.4692918013517486,1.4692918013517486
E02000823,Southwark 017,E09000028,Southwark,0.6434629643822558,8736,16,4,1,2,13576.538951836688,24.865455955744853,6.216363988936213,4.5787545787545785,1.1446886446886446,2.2893772893772892
E02000824,Southwark 018,E09000028,Southwark,0.9710188488459268,10117,18,3,1,1,10418.95325927425,18.53723027250534,3.08953837875089,2.9653059207274883,0.9884353069091628,0.9884353069091628
E02000825,Southwark 019,E09000028,Southwark,0.5324694565299789,10167,6,1,0,0,19094.052955181254,11.268251965288435,1.8780419942147393,0.983574309039048,0.0,0.0
E02000826,Southwark 020,E09000028,Southwark,0.5497243304623776,10079,6,1,1,1,18334.644187064583,10.914561476573816,1.8190935794289693,0.9921619208254787,0.9921619208254787,0.9921619208254787
E02000827,Southwark 021,E09000028,Southwark,0.6812594704707692,11640,26,12,2,3,17086.001009213767,38.164607065254124,17.614434030117287,10.309278350515465,1.718213058419244,2.577319587628866
E02000828,Southwark 022,E09000028,Southwark,0.6360972463453081,9678,21,8,1,6,15214.654764825467,33.01382001047063,12.576693337322146,8.266170696424881,1.0332713370531101,6.19962802231866
E02000829,Southwark 023,E09000028,Southwark,0.7925525464343652,10904,15,7,2,3,13758.07831172366,18.926189900573636,8.83222195360103,6.419662509170946,1.8341892883345563,2.7512839325018343
