BusinessNameClean,DisplayName,StoreCount,BakeryScore,BakeryRank
belle epoque patisserie ltd,Belle Epoque Patisserie Ltd,1,0.8996738063010111,434
vida bakery,Vida Bakery,1,0.899336920776432,435
tm artisan bakers ltd,Tm artisan bakers ltd,1,0.8987740433384702,436
eclair cake,Eclair Cake,1,0.898708410556509,437
sugar kiss cakes,Sugar Kiss Cakes,1,0.8986167005525049,438
august bakery ltd,August Bakery Ltd,1,0.8984587171380612,439
my baker,My Baker,1,0.8981228618177591,440
cake operation,Cake Operation,1,0.8978785745816643,441
maria s cakes,Maria's Cakes,1,0.8970842841856564,442
heriot cakes,Heriot Cakes,1,0.8965235649441867,443
molly rose bakery,Molly Rose Bakery,1,0.8961481599647138,444
west bakes cookies,West Bakes Cookies,1,0.8961127128371064,445
kicca cakes,Kicca Cakes,1,0.8960452104915291,446
golden crust bakery,Golden Crust Bakery,1,0.8960171512139853,447
the keto bakery,The Keto Bakery,1,0.8958964195892714,448
heriots patisserie,Heriots Patisserie,5,0.8949054278024425,449
pri bakes,PRI BAKES,1,0.8943776985282619,450
kaf s bakes,Kaf's Bakes,1,0.8942684157631452,451
angels bakery,Angels Bakery,4,0.8942678115437304,452
cake inn,Cake Inn,6,0.8942507488958753,453
greggs the bakers,Greggs the Bakers,9,0.894010850585209,454
linda s cakes and sweet treats,Linda's Cakes & Sweet Treats,1,0.8934562229603159,455
cakes by narry,Cakes By Narry,1,0.8932388606576206,456
kuro bakery,Kuro Bakery,2,0.8929497964551848,457
brownsuga cakes,BrownSuga Cakes,1,0.8926801832743531,458
fillers bakery,Fillers Bakery,1,0.8926298862692296,459
twinz bakery,Twinz Bakery,1,0.8925930347988573,460
cakes by lyza cake cards by lyza,Cakes By Lyza/Cake Cards by Lyza,1,0.8925481068632232,461
la baguette bakery,La Baguette Bakery,1,0.8923947118144457,462
bakers twist,Bakers Twist,1,0.8917368184136024,463
j s cookies ltd,J's Cookies Ltd,1,0.8915721621059468,464
panela bakery,Panela Bakery,2,0.8912662635248161,465
riverside bakery,Riverside Bakery,1,0.8912185387553715,466
the spence bakery,The Spence Bakery,1,0.8908220737002921,467
iso cakes,ISO Cakes,1,0.8906816905259617,468
delta bakery limited,Delta Bakery Limited,1,0.8905601685223531,469
the free from bakehouse ltd,The free from bakehouse ltd,1,0.8905388826238403,470
cake koture,Cake Koture,1,0.890392632270022,471
em s sourdough and bakes,Em's Sourdough & Bakes,1,0.88962874813961,472
piped dreams bakery,Piped Dreams Bakery,1,0.8895323144780293,473
gails artisan bakery,Gails artisan bakery,1,0.8890319748086658,474
cakes by sevi,Cakes By Sevi,1,0.8889430039960273,475
sweetsilscakes,Sweetsilscakes,1,0.8886585694749419,476
gail s bakery,Gail's Bakery,25,0.8884542762201129,477
silza s cakes and bakes,Silza's Cakes & Bakes,1,0.8883078658589342,478
the london breads and cake company ltd,The London Breads & Cake Company Ltd,1,0.888227137730663,479
marley s bakery,Marley's Bakery,1,0.8877720213200415,480
cavan bakery,Cavan Bakery,5,0.8874237312076287,481
baked by d,Baked By D,1,0.8872389094382914,482
sweetology cakes and desserts,Sweetology Cakes & Desserts,1,0.8871527196707255,483
joya bakes and sweets,JOYA Bakes & Sweets,1,0.8861838451605453,484
claire s cakes,Claire's Cakes,1,0.8852927595095,485
lola s bakery,Lola's Bakery,2,0.8852024969299793,486
the cakery by us,The Cakery By Us,1,0.8848822595508425,487
neia s cakes,Neia's cakes,1,0.8847272532896739,488
pandan bakery,Pandan Bakery,1,0.8847112820170973,489
sweet n sunny bakery j and p delicatessen,SWEET ´N´SUNNY BAKERY/J&P Delicatessen,1,0.8845564998108734,490
mr bunns bakery,Mr Bunns Bakery,1,0.8845501981007142,491
ozan bakery,Ozan Bakery,1,0.8842094016365346,492
cake box acton,Cake Box Acton,1,0.8838144933652801,493
wood street bakery,Wood Street Bakery,1,0.8836801308679046,494
rita s bakery,Rita's Bakery,2,0.8832788606058848,495
chestnut bakery,Chestnut Bakery,3,0.8825974001809499,496
cakes by rin,Cakes by Rin,1,0.8824049915437924,497
greggs bakeries,Greggs Bakeries,1,0.8823533186816054,498
meein cake,Meein Cake,1,0.8822257719832839,499
new bakers,New Bakers,1,0.8818116119971481,500
zap sweets limited,Zap Sweets Limited,1,0.8817418690192332,501
alina s bakery,Alina 's Bakery,1,0.8812878177016502,502
s k sweets,S K Sweets,1,0.8805700746157135,503
olivier s bakery,Olivier's Bakery,1,0.8802195447853517,504
kt6 bakehouse,KT6 Bakehouse,1,0.8798941244970777,505
cake lane,Cake Lane,1,0.8793951064854714,506
balkan coffee pastry bakery,Balkan Coffee Pastry Bakery,1,0.8786117989496876,507
bwp bakes,BWP Bakes,1,0.8783012100373302,508
tonys bakery,Tonys Bakery,1,0.8777057774530926,509
kayu bakehouse limited,KAYU BAKEHOUSE LIMITED,1,0.8776839933442803,510
rich delight bakery,Rich Delight Bakery,1,0.8772660813800343,511
rayan bakeries,Rayan Bakeries,1,0.8770813578264278,512
cakes online,Cakes Online,1,0.8762642083753664,513
bread bros limited,Bread Bros Limited,1,0.8762264990288087,514
d and k cakes,D&K Cakes,1,0.875987219569618,515
boulangerie patisserie,Boulangerie patisserie,1,0.8759025316685811,516
mama bakery and brunch ltd,Mama Bakery & Brunch Ltd,1,0.8755997253810303,517
cake maker,Cake maker,1,0.8754738898941941,518
ty couture cakes ltd,TY Couture Cakes Ltd,1,0.8750386550445305,519
adwoa s cakes,Adwoa's Cakes,1,0.8749200499556263,520
st john bakery,St john bakery,1,0.8747988675945287,521
s r sweets,S R Sweets,1,0.8746814884986882,522
youforia cake,Youforia Cake,1,0.8746522119032231,523
tm bespoke bakery,TM Bespoke Bakery,1,0.8746147462668252,524
honey cake,Honey Cake,2,0.8741305922582959,525
raphaels bakery and patisserie,Raphaels Bakery & Patisserie,1,0.8736739977676639,526
sweet justice cakes by mitty,Sweet Justice Cakes by Mitty,1,0.87348528137707,527
the baker s haven,The Baker's Haven,1,0.8734212307198149,528
lime cakes,Lime Cakes,1,0.8733694089627907,529
cakes by hifee,Cakes by Hifee,1,0.8729191351134525,530
fluffy bakery london,Fluffy Bakery London,1,0.8729086383743055,531
love by cake,Love By Cake,1,0.8725869279243921,532
doorstep bakery,Doorstep Bakery,1,0.8718852665004151,533
bespoke party cakes,Bespoke Party Cakes,1,0.871662030224439,534
charlotte s bakery,Charlotte's Bakery,1,0.8713204681281345,535
selin s bakery,Selin's Bakery,1,0.8711160064914667,536
cakes and bake southall,Cakes And Bake Southall,1,0.8709689410520242,537
baked by els,Baked By Els,1,0.8708331472661656,538
ara s bakes,Ara's Bakes,1,0.8703173829055773,539
elisabeth patisserie bakery cafe ltd,ELISABETH PATISSERIE BAKERY CAFE LTD,1,0.8701476109418521,540
watan bakery,Watan Bakery,1,0.8697690918588915,541
flirt cakes,Flirt Cakes,1,0.8696513420346016,542
sweet bouquet of cupcakes,Sweet Bouquet of Cupcakes,1,0.8695377261792839,543
the unrefined bakery,THE UNREFINED BAKERY,1,0.869388738832577,544
baraka bakery,Baraka Bakery,1,0.8689094803110369,545
gaya s cakes and confections,Gaya's Cakes & Confections,1,0.8684896080715331,546
sitting pretty cakes limited,SITTING PRETTY CAKES LIMITED,1,0.8680544916701506,547
mr baker,Mr Baker,1,0.86769658362507,548
vv s bakes,VV's Bakes,1,0.8675192620542106,549
40 cakes,40 Cakes,1,0.8673529099257102,550
baked,BakEd,1,0.8667203079882401,551
greggs bakers,Greggs Bakers,1,0.8665561527004754,552
rithi home bakery,Rithi Home Bakery,1,0.8665308225449259,553
hennikas baking home baker,Hennikas Baking (Home Baker),1,0.8656505006220505,554
diamond cakes ltd,Diamond Cakes LTD,1,0.8656005549848694,555
sweeties by candy coat,Sweeties by Candy Coat,1,0.8654105211146356,556
ruby cake,Ruby Cake,1,0.8652371945435434,557
lottie s sweets and treats,Lottie’s Sweets & Treats,1,0.8649005719464462,558
love leigh cakes,Love Leigh Cakes,1,0.8648700472769465,559
karma bakehouse ltd,Karma Bakehouse LTD,1,0.8647047959284123,560
posybil cakes and bakes,PoSybil Cakes & Bakes,1,0.8646915130872888,561
gail s artisan bakery,Gail's Artisan Bakery,2,0.8646913927459992,562
kristies cakes and pastries,Kristies cakes and pastries,1,0.864297662827092,563
love cakes,Love Cakes,1,0.8642278291932364,564
cake de corner,Cake De Corner,1,0.8628244996320552,565
maria cake,Maria Cake,1,0.8624871988688757,566
apollo bakery,Apollo Bakery,2,0.8622081616379355,567
rm bakes,RM_Bakes,1,0.8612584133597455,568
glitterbells bakery ltd,Glitterbells Bakery Ltd,1,0.8611594240695629,569
nadea s cake,Nadea's Cake,1,0.8610860351776671,570
nina s cakes and bakes,Nina's Cakes and bakes,1,0.8609495138602975,571
go cake shop,Go cake shop,1,0.8608399474620104,572
bakeaway london ltd,Bakeaway London Ltd,1,0.860812433797372,573
harrow afghan bakery,Harrow Afghan Bakery,1,0.8604106228166517,574
royal artisan bakery,Royal Artisan Bakery,1,0.860049351090773,575
the cavan bakery,The Cavan Bakery,1,0.8595508312925767,576
mari s bakers,MARI'S BAKERS,1,0.8586716149969242,577
elsie may bakery,Elsie May Bakery,1,0.8584203487567043,578
abi s cakes,Abi's Cakes,1,0.8583911632970525,579
mario s cakes,Mario’s cakes,1,0.857507985573828,580
zays bakes,Zays Bakes,1,0.857115436318513,581
gazelle bakery,Gazelle Bakery,1,0.8571134646333982,582
neat sweets ltd,NEAT SWEETS LTD,1,0.8569116669547706,583
happy sky bakery,HAPPY SKY BAKERY,1,0.8568944991272887,584
tj s cupcakes and bakes,TJ's Cupcakes And Bakes,1,0.8568929928919082,585
margot bakery,Margot Bakery,1,0.856483796587452,586
cake box cricklewood ltd,Cake Box Cricklewood LTD,1,0.8555545479352068,587
eat the d mn cake ltd,Eat The D*mn Cake Ltd,1,0.8549118696224279,588
sweetboo ltd,Sweetboo Ltd,1,0.85458407355261,589
the cake shop,The Cake Shop,1,0.8541477575796054,590
buppy bakes,Buppy Bakes,1,0.8541130553750027,591
passion bakery,Passion Bakery,1,0.8540401975344536,592
belle baked it,Belle Baked It,1,0.8540078237478326,593
femi s cakes,Femi's Cakes,1,0.8539829084425277,594
j f ayre ltd,J f ayre ltd,1,0.8539621909673598,595
sweet bakes by lauren,Sweet Bakes By Lauren,1,0.8537814317138283,596
kingshill bakery,Kingshill Bakery,1,0.8529046844168624,597
buddy s bakery,Buddy's Bakery,1,0.8526582453803516,598
abi cakes,Abi Cakes,1,0.8523766086332647,599
taty s cookies ltd,TATY’S COOKIES LTD,1,0.8523086656176642,600
allans bakery and cafe,Allans Bakery And Cafe,1,0.8521986168287142,601
savi s delights ltd,Savi's Delights Ltd,1,0.8521892584167149,602
cakes by nana,Cakes by Nana,1,0.8521107985016343,603
charles bread ltd,Charles Bread Ltd,1,0.8509277509417338,604
cake stop,Cake Stop,1,0.8505285502753142,605
julian s artisan bread home patisserie,Julian's Artisan Bread Home Patisserie,1,0.8503381507924795,606
marlborough bakeries 1942 limited,Marlborough Bakeries 1942 Limited,1,0.8494024975551249,607
bon bon cakes,Bon Bon Cakes,1,0.8491958667152182,608
shirin mahal sweets and bakers ltd,Shirin Mahal Sweets and Bakers Ltd,1,0.8490647710328312,609
jelenas cake ltd,Jelenas Cake Ltd,1,0.8486986410088517,610
platinum bakery,Platinum Bakery,1,0.8482043760966362,611
percy ingle bakeries,Percy Ingle Bakeries,1,0.8478634574577781,612
bento lane bakery,Bento Lane Bakery,1,0.8478048326977006,613
rose cake creations,Rose Cake Creations,1,0.8476376199109557,614
cakes in a row,Cakes in a Row,1,0.8474968833271277,615
oliphant s ice cream and bakery ltd,Oliphant's Ice Cream and Bakery Ltd,1,0.8470524322276778,616
take the cake ltd,Take The Cake Ltd,1,0.8468675011345158,617
craft bakery ltd unit 32,Craft Bakery Ltd (Unit 32),1,0.8464797575182538,618
ej cakes,EJ Cakes,1,0.8462819448530555,619
roll n bake ltd,Roll N Bake Ltd,1,0.8456828651218153,620
omo bakes,Omo Bakes,1,0.845423804321506,621
rainbow bakery,Rainbow Bakery,1,0.8446286041764924,622
bake box,Bake-Box,1,0.8433542237503369,623
candy n choc,Candy n Choc,1,0.8429254317348078,624
cake crackle,Cake Crackle,1,0.842666237857873,625
sweet boulangerie and patisserie,Sweet Boulangerie & Patisserie,1,0.8424079308236149,626
crofton bakery,Crofton Bakery,1,0.8423854512630088,627
boulangerie patisserie t a le panier a brioche,Boulangerie patisserie t/a le panier a brioche,1,0.8422699561921984,628
kellie s cakes,Kellie's Cakes,1,0.8422531267030721,629
harrow cakes,Harrow Cakes,1,0.8420570879004243,630
make my cakes,Make my cakes,2,0.84198530936126,631
sweets and treats,Sweets and Treats,1,0.8418531529254433,632
michelle s homemade cakes,Michelle's Homemade Cakes,1,0.8416683138609902,633
cake box sidcup,Cake Box Sidcup,1,0.8415622811677499,634
dee s west indies bakery,Dee's West Indies Bakery,1,0.8415494157458523,635
gk cake,GK Cake,1,0.8414474667669359,636
paricious cakes,Paricious Cakes,1,0.8408558017148511,637
lil moon bakery,Lil Moon Bakery,1,0.8404273597277588,638
madina bakery,Madina Bakery,1,0.8401871583206567,639
cranham village bakery,Cranham Village Bakery,1,0.8401141700315403,640
raab the bakers,Raab The Bakers,1,0.840040249895475,641
obi bakes it,Obi Bakes It,1,0.8399179053752027,642
bahay bakery,Bahay Bakery,1,0.8398812960582467,643
st helen s bakery,St. Helen's Bakery,1,0.8396667351647876,644
heavenly cakes,Heavenly Cakes,1,0.8394508672554312,645
jana s sweet bakes hca,Jana's Sweet Bakes (HCA),1,0.8393573798960126,646
daly bread,Daly Bread,1,0.838784354444174,647
layer cake london,Layer Cake London @,1,0.8383775520450466,648
ching s cakes,Ching's Cakes,1,0.8383278627533988,649
sk cake studio,SK Cake Studio,1,0.8381703392850918,650
luma bakery club,LUMA BAKERY CLUB,1,0.8374417974436658,651
the art for cakes,The Art For Cakes,1,0.8373624174534399,652
suba suba bakery,"SUBA, SUBA Bakery",1,0.8371601210805709,653
greenwich cakes limited,Greenwich cakes limited,1,0.8368573838072491,654
cake street,Cake Street,1,0.836820965983055,655
blue nile bakery,Blue Nile Bakery,1,0.8359941181300171,656
breakin bread,Breakin'Bread,1,0.8359348277939038,657
adali cake adali patisserie ltd,"Adali  Cake, Adali Patisserie Ltd",1,0.8355316407638282,658
carmelli bakeries,Carmelli Bakeries,1,0.835372605027173,659
scrumptious cakes and sweet treats,SCRUMPTIOUS CAKES & SWEET TREATS,1,0.8349590415624291,660
jd bakes,JD Bakes,1,0.8347913789841254,661
appleton bakery,APPLETON BAKERY,1,0.8342922258703976,662
evon s cake,Evon's Cake,1,0.8341665162326453,663
tattooed bakers ltd,Tattooed Bakers ltd,1,0.8341484698881958,664
homemade cakery,HomeMade Cakery,1,0.8339166467668796,665
auntie didine s bakery,Auntie didine's bakery,1,0.8335821406035203,666
sonal s cake studio,Sonal's Cake Studio,1,0.8329597585459859,667
cakes town,Cakes Town,1,0.8324923474035,668
sweet providence bakehouse,Sweet Providence Bakehouse,1,0.8323852344019778,669
reemies cakes,Reemies Cakes,2,0.8320143910312638,670
las cakes,LAS Cakes,1,0.8319310171732326,671
jenny s cakes,Jenny's Cakes,1,0.8318543912414808,672
the italian bakery,The Italian Bakery,1,0.831133506592591,673
faros bakery,Faros Bakery,1,0.8310327521453825,674
bakedwell confectionery,Bakedwell confectionery,1,0.8306266439695661,675
rem s bakes,Rem's Bakes,1,0.8303102924117433,676
horlers cake,Horlers Cake,1,0.8301804792746705,677
lissa s cakes,Lissa’s Cakes,1,0.8301262789539932,678
yes it s cake,"Yes, It's Cake.",1,0.82999230271276,679
marns got cake,Marns Got Cake,1,0.829645412461223,680
ginty s cakes,Ginty's Cakes,1,0.8293415564010735,681
vjaycakes ltd,Vjaycakes Ltd,1,0.8292250064240917,682
upper tier cakes ltd,Upper Tier Cakes Ltd,1,0.8288330677170421,683
le delice bakery,Le Delice Bakery,1,0.8287605749961969,684
ed baker,Ed Baker,1,0.8285318547968138,685
pink blosson bakery london,Pink Blosson Bakery London,1,0.8281441798286114,686
baked by mi,Baked by Mi,1,0.827390043643241,687
green fox bakery,Green Fox Bakery,1,0.8271349663514163,688
basirs bakery,Basirs Bakery,1,0.8269624258563727,689
mrs ste croixs cakes,Mrs ste.croixs cakes,1,0.8259343319019216,690
tachbrook bakery and patisserie,Tachbrook Bakery & Patisserie,1,0.8254529078205979,691
riverside home bakery,Riverside Home Bakery,1,0.8252424609019757,692
artisan cakes,Artisan Cakes,1,0.8252395797344056,693
sheralicious cakes ltd,Sheralicious Cakes Ltd,1,0.8248211922237331,694
chikz patisserie limited,Chikz Patisserie Limited,1,0.8240291752506859,695
lux cake,Lux Cake,1,0.8238555367385576,696
the cake studio,The Cake Studio,2,0.8236127903070857,697
batter and icing cake studio,Batter & Icing Cake Studio,1,0.8235106432325198,698
the fluffy bakery co,The Fluffy Bakery Co,1,0.8225050257089498,699
katya and sons bakery,Katya & Sons Bakery,1,0.8224958847974176,700
la bakerie,La Bakerie,1,0.8222750603886062,701
ttofi cakes,Ttofi Cakes,1,0.8222029920034617,702
hall of cakes,Hall Of Cakes,1,0.8219203936684424,703
kc s cakery,KC's Cakery,1,0.8218469055011369,704
sugarcoated gems bakery,Sugarcoated Gems Bakery,1,0.8217709291076629,705
ems cakes,Ems Cakes,1,0.821599433158735,706
cakes by emily ann,Cakes by Emily Ann,1,0.8215135651308754,707
dream cakes,Dream Cakes,1,0.8213846518353658,708
sara bakes,Sara bakes,1,0.8213148345440163,709
rds custom cakes ltd,RDS Custom Cakes Ltd,1,0.8211727037086716,710
williams bakery,Williams Bakery,1,0.8211288140239017,711
nishy s cakes,Nishy's Cakes,1,0.8208853038067975,712
suss cake studio,SUSS Cake Studio,1,0.8207589207247832,713
jelly mumma bakes,JELLY MUMMA BAKES,1,0.8205065779175169,714
bless bakes,Bless Bakes,1,0.8201834611944319,715
eni bakes,Eni Bakes,1,0.8198209740529673,716
ruby bakes,Ruby Bakes,1,0.8198207274795223,717
the egg free cake box express,The Egg Free Cake Box Express,1,0.8197088730587817,718
tee cakes,Tee Cakes,1,0.8195145675496076,719
cakes and desserts,Cakes and Desserts,1,0.8195076698321201,720
erianna cakes,Erianna Cakes,1,0.819457978560426,721
sugar and ice cake co,Sugar & Ice Cake Co,1,0.8191846559232528,722
terrace bakery,Terrace Bakery,1,0.8179121714285749,723
cakebox crayford,Cakebox Crayford,1,0.8173200814516969,724
vanilla patisserie ltd,VANILLA PATISSERIE LTD,1,0.8172422052441102,725
n k b bakehouse,N.K.B Bakehouse,1,0.8170866317938267,726
the cinnamon tree bakery,The cinnamon tree bakery,1,0.8170286488329955,727
bread tree,Bread Tree,1,0.816226572769374,728
artist cake,ARTIST CAKE,1,0.815308678225511,729
mama naqvi cakes,Mama Naqvi Cakes,1,0.815230510594017,730
the cake studio private limited,The Cake Studio Private Limited,1,0.8151230832624519,731
jen s cakery,Jen's Cakery,1,0.8141525751023585,732
ess bakes,Ess Bakes,1,0.8137734152488517,733
dreamy bakes x,Dreamy_Bakes_x,1,0.8128170589305665,734
primrose bakery,Primrose Bakery,1,0.8127492523574626,735
zulakha s bakery zulakha the baker,Zulakha's Bakery / Zulakha The Baker,1,0.8126756504800343,736
lola s cupcakes ltd,Lola's Cupcakes Ltd,1,0.8126753592213118,737
cakes and bakes stanmore,"Cakes & Bakes, Stanmore",1,0.8126666684045423,738
lih bakehouse,Lih bakehouse,1,0.8126409694981814,739
notting hill bakery,Notting Hill Bakery,2,0.8125371462830017,740
wild goose bakery,Wild Goose Bakery,1,0.8114892123562548,741
emmie s cakes,Emmie's cakes,1,0.811355394713181,742
cakes in town,Cakes In Town,1,0.8111789198086996,743
paula s bakery,Paula's Bakery,1,0.8109012436262928,744
the candy van limited,The candy van limited,1,0.8105697553704799,745
louises cakes and bakes,Louises Cakes And Bakes,1,0.8100394310443413,746
saffron and honey bakery,Saffron & Honey Bakery,1,0.8100236280367328,747
royal blue bakery,Royal Blue Bakery,1,0.8093123827117031,748
soop cakes,Soop cakes,1,0.8091997734497852,749
sarahs little bakery,Sarahs Little Bakery,1,0.8090613321475231,750
athenian bakery,Athenian Bakery,1,0.8090037907196148,751
moody bakery,Moody Bakery,1,0.8081811050559309,752
b bagel bakery bar,B Bagel Bakery Bar,2,0.8080264410530855,753
