AddressLine1,AddressLine2,AddressLine3,AddressLine4,BusinessName,BusinessType,BusinessTypeID,ChangesByServerID,Distance,FHRSID,LocalAuthorityBusinessID,LocalAuthorityCode,LocalAuthorityEmailAddress,LocalAuthorityName,LocalAuthorityWebSite,NewRatingPending,Phone,PostCode,RatingDate,RatingKey,RatingValue,RightToReply,SchemeType,geocode.longitude,geocode.latitude,scores.Hygiene,scores.Structural,scores.ConfidenceInManagement,Chain,BusinessNameText,Address,ScreenStatus,ScreenReason
254 West Hendon Broadway London,,,,Way2save Supermarket,Retailers - supermarkets/hypermarkets,7840,0,,1582784,22/00628/COMM,502,FoodSafety@barnet.gov.uk,Barnet,http://www.barnet.gov.uk/,False,,NW9 6AG,2023-02-23T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.24050768,51.57844773,0.0,5.0,0.0,,way2save supermarket,"254 West Hendon Broadway London, NW9 6AG",NEEDS_CHECK,Independent or other supermarket
326 Regents Park Road London,,,,Waitrose,Retailers - supermarkets/hypermarkets,7840,0,,1717251,17/00276/COMM,502,FoodSafety@barnet.gov.uk,Barnet,http://www.barnet.gov.uk/,False,,N3 2LN,2025-11-10T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.194821,51.600173,0.0,0.0,0.0,Waitrose,waitrose,"326 Regents Park Road London, N3 2LN",NEEDS_CHECK,Full Waitrose store: bakery provision to confirm
Friern Bridge Retail Park  Pegasus Way London,,,,Marks And Spencers Simply Foods,Retailers - supermarkets/hypermarkets,7840,0,,1735140,24/00245/COMM,502,FoodSafety@barnet.gov.uk,Barnet,http://www.barnet.gov.uk/,False,,N11 3PW,2024-10-07T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.14266,51.611624,0.0,10.0,5.0,,marks and spencers simply foods,"Friern Bridge Retail Park  Pegasus Way London, N11 3PW",NEEDS_CHECK,Independent or other supermarket
10 Sentinel Square London,,,,Farmfoods,Retailers - supermarkets/hypermarkets,7840,0,,1749488,24/00338/COMM,502,FoodSafety@barnet.gov.uk,Barnet,http://www.barnet.gov.uk/,False,,NW4 2EL,2025-08-20T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.220121,51.587196,0.0,10.0,10.0,,farmfoods,"10 Sentinel Square London, NW4 2EL",NEEDS_CHECK,Independent or other supermarket
74 Watling Avenue Edgware,,,,Tesco Stores Limited,Retailers - supermarkets/hypermarkets,7840,0,,1753056,24/00362/COMM,502,FoodSafety@barnet.gov.uk,Barnet,http://www.barnet.gov.uk/,False,,HA8 0LU,2025-02-06T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.26464423,51.60205756,0.0,0.0,0.0,Tesco,tesco stores limited,"74 Watling Avenue Edgware, HA8 0LU",NEEDS_CHECK,Tesco store format unclear from FHRS record
Henshaw Parade  The Hyde London,,,,Sainsburys,Retailers - supermarkets/hypermarkets,7840,0,,1775846,24/00490/COMM,502,FoodSafety@barnet.gov.uk,Barnet,http://www.barnet.gov.uk/,False,,NW9 6GH,2025-11-18T00:00:00,fhrs_5_en-gb,5,,FHRS,,,0.0,0.0,0.0,Sainsbury's,sainsburys,"Henshaw Parade  The Hyde London, NW9 6GH",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
98 Burnt Oak Broadway Edgware,,,,Sainsburys,Retailers - supermarkets/hypermarkets,7840,0,,1786355,24/00582/COMM,502,FoodSafety@barnet.gov.uk,Barnet,http://www.barnet.gov.uk/,False,,HA8 0BE,2025-05-07T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.26651,51.600237,0.0,0.0,0.0,Sainsbury's,sainsburys,"98 Burnt Oak Broadway Edgware, HA8 0BE",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
1 Charcot Road London,,,,Barakat Halal Food Centre,Retailers - supermarkets/hypermarkets,7840,0,,1866572,25/00453/COMM,502,FoodSafety@barnet.gov.uk,Barnet,http://www.barnet.gov.uk/,False,,NW9 5HG,2025-11-14T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.251254,51.5952061,5.0,10.0,5.0,,barakat halal food centre,"1 Charcot Road London, NW9 5HG",NEEDS_CHECK,Independent or other supermarket
20 East Barnet Road Barnet,,,,Pirqo Food Centre,Retailers - supermarkets/hypermarkets,7840,0,,1901023,25/00638/COMM,502,FoodSafety@barnet.gov.uk,Barnet,http://www.barnet.gov.uk/,False,,EN4 8RQ,2026-01-27T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.1725509,51.650044,5.0,5.0,10.0,,pirqo food centre,"20 East Barnet Road Barnet, EN4 8RQ",NEEDS_CHECK,Independent or other supermarket
18 High Road London,,,,Tesco Stores Limited,Retailers - supermarkets/hypermarkets,7840,0,,1905984,26/00002/COMM,502,FoodSafety@barnet.gov.uk,Barnet,http://www.barnet.gov.uk/,False,,N2 9PJ,2026-03-13T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1638555,51.5873557,0.0,5.0,5.0,Tesco,tesco stores limited,"18 High Road London, N2 9PJ",NEEDS_CHECK,Tesco store format unclear from FHRS record
183 Ballards Lane London,,,,Persia Supermarket,Retailers - supermarkets/hypermarkets,7840,0,,1960760,26/00446/COMM,502,FoodSafety@barnet.gov.uk,Barnet,http://www.barnet.gov.uk/,False,,N3 1LP,2026-06-09T00:00:00,fhrs_1_en-gb,1,,FHRS,-0.187468,51.606057,10.0,20.0,20.0,,persia supermarket,"183 Ballards Lane London, N3 1LP",NEEDS_CHECK,Independent or other supermarket
79 Colney Hatch Lane London,,,,Colney Supermarket,Retailers - supermarkets/hypermarkets,7840,0,,1960761,26/00447/COMM,502,FoodSafety@barnet.gov.uk,Barnet,http://www.barnet.gov.uk/,False,,N10 1LR,2026-06-05T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.1476715,51.5995237,10.0,5.0,5.0,,colney supermarket,"79 Colney Hatch Lane London, N10 1LR",NEEDS_CHECK,Independent or other supermarket
40 Pier Road,Erith,Kent,,Farmfoods,Retailers - supermarkets/hypermarkets,7840,0,,329111,03/00235/CP,503,food.safety@bexley.gov.uk,Bexley,http://www.bexley.gov.uk,False,,DA8 1TA,2024-08-29T00:00:00,fhrs_5_en-gb,5,,FHRS,0.1803043,51.4797468,0.0,5.0,5.0,,farmfoods,"40 Pier Road, Erith, Kent, DA8 1TA",NEEDS_CHECK,Independent or other supermarket
160 Broadway,Bexleyheath,Kent,,Asda,Retailers - supermarkets/hypermarkets,7840,0,,329297,07080/0160/3/002,503,food.safety@bexley.gov.uk,Bexley,http://www.bexley.gov.uk,False,,DA6 7BN,2026-02-05T00:00:00,fhrs_5_en-gb,5,,FHRS,0.141893,51.4572,0.0,0.0,5.0,Asda,asda,"160 Broadway, Bexleyheath, Kent, DA6 7BN",NEEDS_CHECK,Asda store format unclear from FHRS record
Northend Road,Erith,Kent,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,329451,11/00133/CP,503,food.safety@bexley.gov.uk,Bexley,http://www.bexley.gov.uk,False,,DA8 3PL,2024-05-09T00:00:00,fhrs_5_en-gb,5,,FHRS,0.758300006389618,51.1696586608887,5.0,5.0,5.0,Tesco,tesco,"Northend Road, Erith, Kent, DA8 3PL",NEEDS_CHECK,Tesco store format unclear from FHRS record
204 - 210 Bexley Road,Erith,Kent,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,553261,12/00124/CP,503,food.safety@bexley.gov.uk,Bexley,http://www.bexley.gov.uk,False,,DA8 3HD,2023-07-12T00:00:00,fhrs_5_en-gb,5,,FHRS,0.162383,51.474072,0.0,0.0,0.0,Tesco,tesco,"204 - 210 Bexley Road, Erith, Kent, DA8 3HD",NEEDS_CHECK,Tesco store format unclear from FHRS record
13-15 Crook Log,Bexleyheath,Kent,,Asda,Retailers - supermarkets/hypermarkets,7840,0,,580849,07410/0013/4/000,503,food.safety@bexley.gov.uk,Bexley,http://www.bexley.gov.uk,False,,DA6 8DZ,2026-01-02T00:00:00,fhrs_5_en-gb,5,,FHRS,0.130666,51.458465,0.0,0.0,0.0,Asda,asda,"13-15 Crook Log, Bexleyheath, Kent, DA6 8DZ",NEEDS_CHECK,Asda store format unclear from FHRS record
172 Upper Wickham Lane,Welling,Kent,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,587340,18950/0172/0/000,503,food.safety@bexley.gov.uk,Bexley,http://www.bexley.gov.uk,False,,DA16 3DX,2022-09-14T00:00:00,fhrs_5_en-gb,5,,FHRS,0.110259,51.46763,0.0,0.0,0.0,Tesco,tesco,"172 Upper Wickham Lane, Welling, Kent, DA16 3DX",NEEDS_CHECK,Tesco store format unclear from FHRS record
124 Bellegrove Road,Welling,Kent,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,595362,17170/0124/0/000,503,food.safety@bexley.gov.uk,Bexley,http://www.bexley.gov.uk,False,,DA16 3QR,2024-03-04T00:00:00,fhrs_4_en-gb,4,,FHRS,0.099807,51.463887,0.0,10.0,5.0,Tesco,tesco,"124 Bellegrove Road, Welling, Kent, DA16 3QR",NEEDS_CHECK,Tesco store format unclear from FHRS record
Stadium Way,Crayford,Dartford,Kent,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,682880,01010/2001/3/002,503,food.safety@bexley.gov.uk,Bexley,http://www.bexley.gov.uk,False,,DA1 4HN,2025-01-06T00:00:00,fhrs_5_en-gb,5,,FHRS,0.21039,51.449586,0.0,5.0,0.0,Sainsbury's,sainsbury's,"Stadium Way, Crayford, Dartford, DA1 4HN",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
72 Nuxley Road,Belvedere,Kent,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,684037,14/00082/CP,503,food.safety@bexley.gov.uk,Bexley,http://www.bexley.gov.uk,False,,DA17 5JG,2024-02-23T00:00:00,fhrs_5_en-gb,5,,FHRS,0.145655,51.482482,5.0,5.0,0.0,Sainsbury's,sainsbury's,"72 Nuxley Road, Belvedere, Kent, DA17 5JG",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
55 Broadway,Bexleyheath,Kent,,Marks & Spencer,Retailers - supermarkets/hypermarkets,7840,0,,687090,07080/0055/0/000,503,food.safety@bexley.gov.uk,Bexley,http://www.bexley.gov.uk,False,,DA6 7JN,2026-04-13T00:00:00,fhrs_5_en-gb,5,,FHRS,0.146147,51.456133,0.0,5.0,5.0,M&S,marks & spencer,"55 Broadway, Bexleyheath, Kent, DA6 7JN",NEEDS_CHECK,Larger M&S store: bakery provision to confirm
81 - 87 Avenue Road,Bexleyheath,Kent,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,687105,08/00027/CP,503,food.safety@bexley.gov.uk,Bexley,http://www.bexley.gov.uk,False,,DA7 4EQ,2017-08-21T00:00:00,fhrs_5_en-gb,5,,FHRS,0.13182,51.462212,0.0,0.0,0.0,Sainsbury's,sainsbury's,"81 - 87 Avenue Road, Bexleyheath, Kent, DA7 4EQ",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
4-6 Station Parade,Station Road,Sidcup,Kent,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,690499,16420/0004/0/000,503,food.safety@bexley.gov.uk,Bexley,http://www.bexley.gov.uk,False,,DA15 7DB,2024-10-15T00:00:00,fhrs_5_en-gb,5,,FHRS,0.103076,51.433208,0.0,0.0,0.0,Tesco,tesco,"4-6 Station Parade, Station Road, Sidcup, DA15 7DB",NEEDS_CHECK,Tesco store format unclear from FHRS record
10 - 11 Blackfen Parade,Blackfen Road,Sidcup,Kent,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,698528,13480/0007/0/000,503,food.safety@bexley.gov.uk,Bexley,http://www.bexley.gov.uk,False,,DA15 9LU,2024-03-02T00:00:00,fhrs_5_en-gb,5,,FHRS,0.104288,51.450192,0.0,0.0,0.0,Tesco,tesco,"10 - 11 Blackfen Parade, Blackfen Road, Sidcup, DA15 9LU",NEEDS_CHECK,Tesco store format unclear from FHRS record
72 Broadway,Bexleyheath,Kent,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,738294,07080/0072/0/001,503,food.safety@bexley.gov.uk,Bexley,http://www.bexley.gov.uk,False,,DA6 7DF,2026-05-06T00:00:00,fhrs_5_en-gb,5,,FHRS,0.148091,51.456159,0.0,0.0,0.0,Sainsbury's,sainsbury's,"72 Broadway, Bexleyheath, Kent, DA6 7DF",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
267 Brampton Road,Bexleyheath,Kent,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,782383,15/00250/CP,503,food.safety@bexley.gov.uk,Bexley,http://www.bexley.gov.uk,False,,DA7 4TA,2024-03-15T00:00:00,fhrs_5_en-gb,5,,FHRS,0.128143,51.472621,0.0,0.0,0.0,Sainsbury's,sainsbury's,"267 Brampton Road, Bexleyheath, Kent, DA7 4TA",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
Sainsbury's,1 Bronze Walk,Erith,Kent,Sainsbury's Supermarkets,Retailers - supermarkets/hypermarkets,7840,0,,1662478,23/00311/CP,503,food.safety@bexley.gov.uk,Bexley,http://www.bexley.gov.uk,False,,DA8 1GF,2024-02-29T00:00:00,fhrs_5_en-gb,5,,FHRS,0.1642419,51.4831462,0.0,0.0,0.0,Sainsbury's,sainsbury's supermarkets,"Sainsbury's, 1 Bronze Walk, Erith, DA8 1GF",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
124 Station Road,Sidcup,Kent,,Marks And Spencer,Retailers - supermarkets/hypermarkets,7840,0,,1714120,24/00151/CP,503,food.safety@bexley.gov.uk,Bexley,http://www.bexley.gov.uk,False,,DA15 7AB,2024-06-26T00:00:00,fhrs_5_en-gb,5,,FHRS,0.102544,51.434782,0.0,0.0,5.0,M&S,marks and spencer,"124 Station Road, Sidcup, Kent, DA15 7AB",NEEDS_CHECK,Larger M&S store: bakery provision to confirm
9 Grand Parade,Forty Avenue,Wembley,,Grover's Supermarket,Retailers - supermarkets/hypermarkets,7840,0,,531140,10173,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,HA9 9JS,2026-02-02T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.27798,51.56575,0.0,0.0,5.0,,grover's supermarket,"9 Grand Parade, Forty Avenue, Wembley, HA9 9JS",NEEDS_CHECK,Independent or other supermarket
435-441 High Road,Wembley,,,Poundland,Retailers - supermarkets/hypermarkets,7840,0,,531142,12464,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,HA9 7AB,2025-05-16T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.294245,51.5533,0.0,0.0,0.0,,poundland,"435-441 High Road, Wembley, HA9 7AB",NEEDS_CHECK,Independent or other supermarket
88 High Road,London,,,A P Food Express,Retailers - supermarkets/hypermarkets,7840,0,,531143,12707,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,NW10 2PR,2024-11-09T00:00:00,fhrs_3_en-gb,3,,FHRS,-0.229816,51.54722,10.0,5.0,10.0,,a p food express,"88 High Road, London, NW10 2PR",NEEDS_CHECK,Independent or other supermarket
33 Park Parade,London,,,Park Food & Wine,Retailers - supermarkets/hypermarkets,7840,0,,531145,19358,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,NW10 4JE,2024-07-17T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.242475,51.537231,5.0,0.0,5.0,,park food & wine,"33 Park Parade, London, NW10 4JE",NEEDS_CHECK,Independent or other supermarket
49 Bridge Road,Wembley,,,11 Express,Retailers - supermarkets/hypermarkets,7840,0,,531149,2311,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,HA9 9AG,2024-04-09T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.278474,51.563752,0.0,5.0,5.0,,11 express,"49 Bridge Road, Wembley, HA9 9AG",NEEDS_CHECK,Independent or other supermarket
204 Church Road,London,,,A F G Bazaar,Retailers - supermarkets/hypermarkets,7840,0,,531152,5693,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,NW10 9NP,2026-02-23T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.24835,51.547948,0.0,0.0,0.0,,a f g bazaar,"204 Church Road, London, NW10 9NP",NEEDS_CHECK,Independent or other supermarket
151-153 Fortunegate Road,London,,,Sima Food & Wine,Retailers - supermarkets/hypermarkets,7840,0,,531705,10108,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,NW10 9RL,2024-06-24T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.248413,51.542553,0.0,0.0,5.0,,sima food & wine,"151-153 Fortunegate Road, London, NW10 9RL",NEEDS_CHECK,Independent or other supermarket
8 Grand Parade,Forty Avenue,Wembley,,Horan Market,Retailers - supermarkets/hypermarkets,7840,0,,531714,10172,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,HA9 9JS,2025-09-23T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.27798,51.56575,10.0,15.0,10.0,,horan market,"8 Grand Parade, Forty Avenue, Wembley, HA9 9JS",NEEDS_CHECK,Independent or other supermarket
Asda,Forty Lane,Wembley,,Asda,Retailers - supermarkets/hypermarkets,7840,0,,531724,10228,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,HA9 9EX,2026-01-06T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.275833,51.564927,5.0,0.0,0.0,Asda,asda,"Asda, Forty Lane, Wembley, HA9 9EX",NEEDS_CHECK,Asda store format unclear from FHRS record
5 Furness Road,London,,,Shalprika,Retailers - supermarkets/hypermarkets,7840,0,,531729,10335,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,NW10 4QH,2024-06-16T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.239709,51.53343,0.0,0.0,5.0,,shalprika,"5 Furness Road, London, NW10 4QH",NEEDS_CHECK,Independent or other supermarket
Furness Stores,8 Furness Road,London,,Furness Stores,Retailers - supermarkets/hypermarkets,7840,0,,531730,10338,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,NW10 4PP,2025-03-18T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.23985,51.533882,0.0,5.0,5.0,,furness stores,"Furness Stores, 8 Furness Road, London, NW10 4PP",NEEDS_CHECK,Independent or other supermarket
1 Glacier Way,Wembley,,,Loon Fung Hong Cash & Carry,Retailers - supermarkets/hypermarkets,7840,0,,531741,11130,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,HA0 1HQ,2025-07-24T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.302004,51.537073,0.0,0.0,0.0,,loon fung hong cash & carry,"1 Glacier Way, Wembley, HA0 1HQ",NEEDS_CHECK,Independent or other supermarket
1B Hamilton Road,London,,,United Food Store,Retailers - supermarkets/hypermarkets,7840,0,,531743,11151,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,NW10 1NU,2024-05-29T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.238109,51.552839,0.0,0.0,0.0,,united food store,"1B Hamilton Road, London, NW10 1NU",NEEDS_CHECK,Independent or other supermarket
144 Harlesden Road,London,,,Raj Food & Wine,Retailers - supermarkets/hypermarkets,7840,0,,531748,11304,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,NW10 2BB,2025-01-11T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.2355871,51.5447275,0.0,0.0,10.0,,raj food & wine,"144 Harlesden Road, London, NW10 2BB",NEEDS_CHECK,Independent or other supermarket
829 Harrow Road,London,,,Food And Wine Harrow Road Convenience Store,Retailers - supermarkets/hypermarkets,7840,0,,531763,11466,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,NW10 5NJ,2023-05-25T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.233953,51.532391,0.0,5.0,5.0,,food and wine harrow road convenience store,"829 Harrow Road, London, NW10 5NJ",NEEDS_CHECK,Independent or other supermarket
998-1002 Harrow Road,London,,,Kensal Green Londis Food Store,Retailers - supermarkets/hypermarkets,7840,0,,531767,11483,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,NW10 5NT,2024-08-02T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.2288477,51.5307324,0.0,0.0,5.0,,kensal green londis food store,"998-1002 Harrow Road, London, NW10 5NT",NEEDS_CHECK,Independent or other supermarket
24-26 Harrow Road,Wembley,,,Local Express Day 1,Retailers - supermarkets/hypermarkets,7840,0,,531785,11557,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,HA9 6PG,2024-12-27T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.273023,51.545795,0.0,0.0,10.0,,local express day 1,"24-26 Harrow Road, Wembley, HA9 6PG",NEEDS_CHECK,Independent or other supermarket
34 Harrow Road,Wembley,,,Ishveen Supermarket,Retailers - supermarkets/hypermarkets,7840,0,,531787,11562,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,HA9 6PG,2024-04-18T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.273023,51.545795,0.0,0.0,10.0,,ishveen supermarket,"34 Harrow Road, Wembley, HA9 6PG",NEEDS_CHECK,Independent or other supermarket
66 Harrow Road,Wembley,,,Temur Halal Meat,Retailers - supermarkets/hypermarkets,7840,0,,531794,11584,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,HA9 6PL,2025-03-13T00:00:00,fhrs_3_en-gb,3,,FHRS,-0.274322,51.546912,10.0,10.0,10.0,,temur halal meat,"66 Harrow Road, Wembley, HA9 6PL",NEEDS_CHECK,Independent or other supermarket
155 Harrow Road,Wembley,,,A Plus Superstore,Retailers - supermarkets/hypermarkets,7840,0,,531799,11605,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,HA9 6DN,2025-06-24T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.280507,51.548882,0.0,0.0,5.0,,a plus superstore,"155 Harrow Road, Wembley, HA9 6DN",NEEDS_CHECK,Independent or other supermarket
306-308 Harrow Road,Wembley,,,Jeen Cash & Carry,Retailers - supermarkets/hypermarkets,7840,0,,531804,11658,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,HA9 6LL,2025-09-19T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.2847384,51.5527578,0.0,0.0,10.0,,jeen cash & carry,"306-308 Harrow Road, Wembley, HA9 6LL",NEEDS_CHECK,Independent or other supermarket
773 Harrow Road,Wembley,,,Sudbury Supermarket,Retailers - supermarkets/hypermarkets,7840,0,,531822,11724,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,HA0 2LW,2024-05-31T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.316004,51.555062,0.0,5.0,5.0,,sudbury supermarket,"773 Harrow Road, Wembley, HA0 2LW",NEEDS_CHECK,Independent or other supermarket
814 Harrow Road,Wembley,,,Panesar Food & Wine- M3J Solutions Ltd),Retailers - supermarkets/hypermarkets,7840,0,,531836,11770,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,HA0 3EL,2023-05-26T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.315383,51.555098,0.0,0.0,5.0,,panesar food & wine- m3j solutions ltd),"814 Harrow Road, Wembley, HA0 3EL",NEEDS_CHECK,Independent or other supermarket
822 Harrow Road,Wembley,,,Hamptons Food & Wine,Retailers - supermarkets/hypermarkets,7840,0,,531839,11777,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,HA0 3EL,2024-04-03T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.315383,51.555098,10.0,5.0,0.0,,hamptons food & wine,"822 Harrow Road, Wembley, HA0 3EL",NEEDS_CHECK,Independent or other supermarket
881 Harrow Road,Wembley,,,Glen Food & Wine,Retailers - supermarkets/hypermarkets,7840,0,,531844,11796,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,HA0 2RH,2025-01-16T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.323555,51.557625,0.0,0.0,5.0,,glen food & wine,"881 Harrow Road, Wembley, HA0 2RH",NEEDS_CHECK,Independent or other supermarket
935 Harrow Road,Wembley,,,Glen Convenience Store,Retailers - supermarkets/hypermarkets,7840,0,,531845,11806,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,HA0 2RX,2025-01-16T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.326164,51.55848,0.0,0.0,5.0,,glen convenience store,"935 Harrow Road, Wembley, HA0 2RX",NEEDS_CHECK,Independent or other supermarket
13-15 Hay Lane,London,,,Shopping Basket,Retailers - supermarkets/hypermarkets,7840,0,,531852,12102,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,NW9 0NH,2026-05-14T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.263371,51.588294,0.0,5.0,5.0,,shopping basket,"13-15 Hay Lane, London, NW9 0NH",NEEDS_CHECK,Independent or other supermarket
4 Heather Park Parade,Heather Park Drive,Wembley,,JJ Convenience Store,Retailers - supermarkets/hypermarkets,7840,0,,531858,12288,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,HA0 1SL,2026-05-07T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.285326,51.543071,0.0,0.0,5.0,,jj convenience store,"4 Heather Park Parade, Heather Park Drive, Wembley, HA0 1SL",NEEDS_CHECK,Independent or other supermarket
7 Heather Park Parade,Heather Park Drive,Wembley,,Heather Food & Wine,Retailers - supermarkets/hypermarkets,7840,0,,531860,12293,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,HA0 1SL,2024-05-18T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.285326,51.543071,0.0,5.0,0.0,,heather food & wine,"7 Heather Park Parade, Heather Park Drive, Wembley, HA0 1SL",NEEDS_CHECK,Independent or other supermarket
9-10 Heather Park Parade,Heather Park Drive,Wembley,,Super Saver Store,Retailers - supermarkets/hypermarkets,7840,0,,531861,12297,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,HA0 1SL,2026-05-07T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.285326,51.543071,0.0,0.0,0.0,,super saver store,"9-10 Heather Park Parade, Heather Park Drive, Wembley, HA0 1SL",NEEDS_CHECK,Independent or other supermarket
354 High Road,Wembley,,,Winstaar Food & Wine,Retailers - supermarkets/hypermarkets,7840,0,,531866,12383,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,HA9 6AZ,2024-04-18T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.288027,51.553713,0.0,0.0,0.0,,winstaar food & wine,"354 High Road, Wembley, HA9 6AZ",NEEDS_CHECK,Independent or other supermarket
